"REGION","ZONA","NIS","PROVINCIA","PARTIDO","LOCALIDAD","CALLE","NUMERO","CPA_CALLE","CATEGORIA","DENOMINACION","TITULAR","CPA_SUCURSAL","DIVISION","CENTRO_DE_COSTO","CENTRO_DE_BENEFICIO","PUNTO_VENTA","TELEFONOS","HORARIOS" 
"ESTE","ZONA 4","S0208","SANTA FE","GENERAL OBLIGADO","VILLA OCAMPO","MANUEL BELGRANO","1290","S3580AJN","SUCURSAL","VILLA OCAMPO","AYALA JOSE MARIA","S3580ZAA","E414","71021414","9216355414","MANUAL 1261","(03482) 466775","LUN A VIE 08.00 A 13.00 / LUN A VIE 16.00 A 19.00" 
"ESTE","ZONA 4","S0210","SANTA FE","SAN CRISTOBAL","VILLA TRINIDAD","SIMON DE IRIONDO","362","S2345AUH","SUCURSAL","VILLA TRINIDAD","Lazzarone,Daniel","S2345ZAA","E415","71021415","9216358415","MANUAL 1262","(03491) 491158","LUN A VIE 08.00 A 13.00 / LUN A VIE 16.00 A 19.00" 
"ESTE","ZONA 4","S0212","SANTA FE","9 DE JULIO","VILLA MINETTI","9 DE JULIO","735","S3061ACE","SUCURSAL","VILLA MINETTI","Cejas,Elvio Gonzalo","S3061ZAA","E412","71021412","9216353412","MANUAL 1263","(03491) 496094","LUN A VIE 08.00 A 13.00 / LUN A VIE 14.00 A 17.30" 
"ESTE","ZONA 3","S0214","SANTA FE","CASTELLANOS","ZENON PEREYRA","PTE H YRIGOYEN","755","S2409AFO","SUCURSAL","ZENON PEREYRA","CASTELLARO JAVIER FERNANDO","S2409ZAA","E432","71021432","9216363432","MANUAL 1264","(03564) 492379","LUN A VIE 08.00 A 13.00 / LUN A VIE 14.00 A 17.30" 
"ESTE","ZONA 3","S0216","SANTA FE","LA CAPITAL","SANTA FE","LA RIOJA","2558","S3000BXH","SUCURSAL","PEATONAL","Ironichi, Mariela Alejandra","S3000ZAD","E293","71021293","9216307293","MANUAL/AUTO 2337 - AUTO/AUTO 2516","(0342) 4555027","LUN A VIE 08.00 A 13.00 / LUN A VIE 17.00 A 20.00" 
"ESTE","ZONA 1","S0300","SANTA FE","ROSARIO","ROSARIO","CORDOBA","721","S2000AWG","SUCURSAL","CORREO CENTRAL ROSARIO","MARCONETTO VIRGINIA","S2000ZAC","E010","71021010","9216266010","AUTO/AUTO 2517 - MANUAL/AUTO 1701","(0341) 4200736/4200737","LUN A VIE 08.00 A 20.00 / SAB 09.00 A 13.00" 
"ESTE","ZONA 1","S0301","SANTA FE","ROSARIO","ROSARIO","L N ALEM","1755","S2000FMA","SUCURSAL","SUCURSAL 1 ROSARIO","COCCHIS GASTON","S2000ZAD","E354","71021354","9216266354","AUTO/AUTO 2588 - MANUAL/AUTO 1764","(0341) 4808080/4808088","LUN A VIE 09.00 A 18.00" 
"ESTE","ZONA 1","S0302","SANTA FE","ROSARIO","ROSARIO","CORDOBA","2401","S2000KZE","SUCURSAL","SUCURSAL 2 ROSARIO","REINNA MARCELO ALBERTO","S2002ZAC","E365","71021365","9216266365","MANUAL/AUTO 1765 - AUTO/AUTO 2518","(0341) 4801253/4216123","LUN A VIE 09.00 A 18.00" 
"ESTE","ZONA 1","S0303","SANTA FE","ROSARIO","ROSARIO","AV CORRIENTES","1676","S2000CUP","SUCURSAL","SUCURSAL 3 ROSARIO","MONZON FABIAN ARIEL","S2000ZAH","E367","71021367","9216266367","AUTO/AUTO 2599 - MANUAL/AUTO 1766","(0341) 4801255/4216113","LUN A VIE 09.00 A 18.00" 
"ESTE","ZONA 1","S0304","SANTA FE","ROSARIO","ROSARIO","AV OVIDIO LAGOS","182","S2000LNO","SUCURSAL","SUCURSAL 4 ROSARIO","CLEMENTE MARCOS PEDRO","S2002ZAD","E369","71021369","9216266369","MANUAL 1767","(0341) 4804273","LUN A VIE 09.00 A 18.00" 
"ESTE","ZONA 1","S0305","SANTA FE","ROSARIO","ROSARIO","AV OVIDIO LAGOS","1199","S2000QLE","SUCURSAL","SUCURSAL 5 ROSARIO","MARAGLIANO FRANCISCO RAMON","S2002ZAE","E371","71021371","9216266371","AUTO/AUTO 2595 - MANUAL/AUTO 1768","(0341) 480-4273","LUN A VIE 09.00 A 18.00" 
"ESTE","ZONA 1","S0306","SANTA FE","ROSARIO","ROSARIO","AV JUAN B ALBERDI BIS","967","S2013EOE","SUCURSAL","SUCURSAL 6 ROSARIO","PERALTA JUAN CARLOS","S2002ZAF","E373","71021373","9216266373","MANUAL/AUTO 1769 - AUTO/AUTO 2596","(0341) 4804270/4804276","LUN A VIE 09.00 A 18.00" 
"ESTE","ZONA 1","S0308","SANTA FE","ROSARIO","ROSARIO","GRAL J RONDEAU","1144","S2005PAQ","SUCURSAL","SUCURSAL 8 ROSARIO","MARTINEZ, VIVIANA GABRIELA","S2005ZAA","E376","71021376","9216266376","MANUAL/AUTO 1771 - AUTO/AUTO 2597","(0341) 4806220","LUN A VIE 09.00 A 18.00" 
"ESTE","ZONA 1","S0309","SANTA FE","ROSARIO","ROSARIO","AV BAT DE AYACUCHO","5516","S2011IHR","SUCURSAL","SUCURSAL 9 ROSARIO","REZIA, VICTOR HUGO","S2011ZAA","E378","71021378","9216266378","MANUAL/AUTO 1772 - AUTO/AUTO 2519","(0341) 4809245/4809240","LUN A VIE 09.00 A 18.00" 
"ESTE","ZONA 1","S0310","SANTA FE","ROSARIO","ROSARIO","AV MENDOZA","6365","S2008BRC","SUCURSAL","SUCURSAL 10 ROSARIO","Vincenzetti,Daniel Raul","S2008ZAA","E356","71021356","9216266356","MANUAL/AUTO 1773 - AUTO/AUTO 2548","(0341) 4807230","LUN A VIE 09.00 A 18.00" 
"ESTE","ZONA 1","S0311","SANTA FE","ROSARIO","ROSARIO","RIOJA","1702","S2000AZB","SUCURSAL","SUCURSAL 11 ROSARIO","CACHIA, CLAUDIO RUBEN","S2000ZAE","E357","71021357","9216266357","MANUAL/AUTO 1774 - AUTO/AUTO 2593","(0341) 4801269/4216032","LUN A VIE 09.00 A 18.00" 
"ESTE","ZONA 1","S0312","SANTA FE","ROSARIO","ROSARIO","MENDOZA","4588","S2002PDB","SUCURSAL","SUCURSAL 12 ROSARIO","Armida,Aristides Oscar","S2002ZAB","E358","71021358","9216266358","MANUAL 1775","(0341) 4804278","LUN A VIE 09.00 A 18.00" 
"ESTE","ZONA 1","S0313","SANTA FE","ROSARIO","ROSARIO","BALCARCE","1651","S2000DOG","SUCURSAL","SUCURSAL 13 ROSARIO","DE LUCA,OSCAR FABIAN","S2000ZAF","E359","71021359","9216266359","MANUAL/AUTO 1925 - AUTO/AUTO 2594","(0341) 4247478","LUN A VIE 07.00 A 13.00" 
"ESTE","ZONA 1","S0314","SANTA FE","ROSARIO","ROSARIO","ENTRE RIOS","3502","S2001SHT","SUCURSAL","SUCURSAL 14 ROSARIO","Huertas,Adriana Mercedes","S2001ZAA","E360","71021360","9216266360","AUTO/AUTO 2606 - MANUAL/AUTO 1776","(0341) 4809242","LUN A VIE 09.00 A 18.00" 
"ESTE","ZONA 1","S0315","SANTA FE","ROSARIO","ROSARIO","PARAGUAY","818","S2000CVR","SUCURSAL","SUCURSAL 15 ROSARIO","AGUERO ANALIA PILAR CRISTINA","S2000ZAG","E361","71021361","9216266361","MANUAL/AUTO 1930 - AUTO/AUTO 2520","(0341) 4242172","LUN A VIE 08.00 A 20.00" 
"ESTE","ZONA 1","S0316","SANTA FE","ROSARIO","ROSARIO","AV DR NICOLAS AVELLANEDA","2215","S2003IVF","SUCURSAL","SUCURSAL 16 ROSARIO","CARDILLO,ALICIA CRISTINA","S2003ZAA","E362","71021362","9216266362","AUTO/AUTO 2521 - MANUAL/AUTO 1777","(0341) 4805210 FAX: 4805212","LUN A VIE 09.00 A 18.00" 
"ESTE","ZONA 1","S0317","SANTA FE","ROSARIO","ROSARIO","AV EVA PERON","7003","S2008BSB","SUCURSAL",".SUCURSAL 17 ROSARIO","HAIDAR ENZO CLAUDIO","S2007ZAB","E363","71021363","9216266363","MANUAL/AUTO 1778 - AUTO/AUTO 2605","(0341) 4591404","LUN A VIE 09.00 A 18.00" 
"ESTE","ZONA 1","S0318","SANTA FE","ROSARIO","ROSARIO","AV OVIDIO LAGOS","5501","S2011MYE","SUCURSAL","SUCURSAL 18 ROSARIO","PERDOMO CLAUDIO FRANCISCO","S2004ZAA","E364","71021364","9216266364","MANUAL 1779","(0341) 4809248","LUN A VIE 09.00 A 18.00" 
"ESTE","ZONA 2","S0319","SANTA FE","ROSARIO","ACEBAL","IGNACIO ASURMENDI","447","S2109ABI","SUCURSAL","ACEBAL","DEL BASSSO JAVIER REYNALDO","S2109ZAA","E101","71021101","9212102101","MANUAL 1706","(03469) 420013","LUN A VIE 08.00 A 13.00 / LUN A VIE 16.00 A 19.00" 
"ESTE","ZONA 2","S0320","SANTA FE","CONSTITUCION","ALCORTA","25 DE MAYO","963","S2117APJ","SUCURSAL","ALCORTA","LOLLI SERGIO MARIO GUSTAVO","S2117ZAA","E103","71021103","9212105103","MANUAL 1707","(03465) 470100","LUN A VIE 08.00 A 13.00 / LUN A VIE 15.30 A 18.30" 
"ESTE","ZONA 1","S0321","SANTA FE","ROSARIO","ALVAREZ","TUCUMAN","421","S2107BRI","SUCURSAL","ALVAREZ","CAPRIOTTI NORBERTO","S2107ZAA","E105","71021105","9212108105","MANUAL 1708","(03402) 461119","LUN A VIE 08.00 A 13.00 / LUN A VIE 15.00 A 18.00" 
"ESTE","ZONA 2","S0322","SANTA FE","GENERAL LOPEZ","AMENABAR","QUINTANA","200","S6103AYB","SUCURSAL","AMENABAR","Caruso,Fernando Ariel","S6103ZAA","E106","71021106","9212110106","MANUAL 1709","(03382) 492038","LUN A VIE 08.30 A 12.30 / LUN A VIE 16.00 A 17.00" 
"ESTE","ZONA 2","S0323","SANTA FE","CASEROS","AREQUITO","B LOPEZ 1240","","S2183XAB","SUCURSAL","AREQUITO","Paladini,Fernando Luis","S2183ZAB","E108","71021108","9212113108","MANUAL 1710","(03464) 471113","LUN A VIE 08.00 A 13.00 / LUN A VIE 15.00 A 18.00" 
"ESTE","ZONA 2","S0324","SANTA FE","BELGRANO","ARMSTRONG","14 DE DICIEMBRE","1531","S2508AME","SUCURSAL","ARMSTRONG","GONZALEZ, GERARDO","S2508ZAA","E109","71021109","9212115109","MANUAL 1711","(03471) 461360","LUN A VIE 08.00 A 13.00 / LUN A VIE 15.00 A 18.00" 
"ESTE","ZONA 1","S0325","SANTA FE","ROSARIO","ARROYO SECO","MANSUETO MAIORANO","530","S2128CKL","SUCURSAL","ARROYO SECO","REZIA LEONARDO PEDRO","S2128ZAA","E112","71021112","9212120112","MANUAL 1712","(03402) 426713","LUN A VIE 07.30 A 13.00 / LUN A VIE 15.00 A 18.00" 
"ESTE","ZONA 2","S0326","SANTA FE","CASEROS","ARTEAGA","GRAL SAN MARTIN","47","S2187AKA","SUCURSAL","ARTEAGA","MOGETTA SERGIO ADRIAN","S2187ZAA","E114","71021114","9212122114","MANUAL 1713","(03467) 450226","LUN A VIE 08.30 A 12.30 / LUN A VIE 16.00 A 17.00" 
"ESTE","ZONA 2","S0327","SANTA FE","CASEROS","BERABEVU","SIMON DE IRIONDO","660","S2639BGJ","SUCURSAL","BERABEVU","FRASCARELLI GERARDO","S2639ZAA","E121","71021121","9212129121","MANUAL 1714","(03465) 494237","LUN A VIE 08.30 A 12.30 / LUN A VIE 16.00 A 17.00" 
"ESTE","ZONA 2","S0328","SANTA FE","CASEROS","BIGAND","LIBERTAD","201","S2177AQC","SUCURSAL","BIGAND","Impellizzeri,Horacio Dario","S2177ZAA","E123","71021123","9212132123","MANUAL 1715","(03464) 46-1019","LUN A VIE 08.00 A 13.00 / LUN A VIE 15.30 A 18.30" 
"ESTE","ZONA 2","S0329","SANTA FE","CONSTITUCION","BOMBAL","ANTONIO VERA MUJICA","100","S2179AVB","SUCURSAL","BOMBAL","GIAMPAOLI CARLOS ALBERTO","S2179ZAA","E124","71021124","9212133124","MANUAL 1716","(03465) 497119","LUN A VIE 08.00 A 13.00 / LUN A VIE 15.30 A 18.30" 
"ESTE","ZONA 2","S0330","SANTA FE","BELGRANO","BOUQUET","9 DE JULIO","90","S2523AAB","SUCURSAL","BOUQUET","SABENA LUIS ANTONIO","S2523ZAA","E125","71021125","9212134125","MANUAL 1717","(03471) 496366","LUN A VIE 08.30 A 12.30 / LUN A VIE 16.00 A 17.00" 
"ESTE","ZONA 2","S0331","SANTA FE","IRIONDO","CAÑADA DE GOMEZ","DOMINGO SARMIENTO","96","S2500HQB","SUCURSAL","CAÑADA DE GOMEZ","VARELA ANDRES","S2500ZAA","E132","71021132","9212143132","MANUAL/AUTO 1718 - AUTO/AUTO 2522","(03471) 422456","LUN A VIE 08.00 A 13.00 / LUN A VIE 16.00 A 19.00" 
"ESTE","ZONA 2","S0332","SANTA FE","GENERAL LOPEZ","CAÑADA DEL UCLE","GRAL SAN MARTIN","558","S2635AKL","SUCURSAL","CAÑADA DEL UCLE","BAEZ,WALTER HORACIO","S2635ZAA","E133","71021133","9212144133","MANUAL 1719","(03465) 492327","LUN A VIE 08.30 A 12.30 / LUN A VIE 16.00 A 17.00" 
"ESTE","ZONA 2","S0333","SANTA FE","GENERAL LOPEZ","CAFFERATA","SAN MARTIN","679","S2643BWM","SUCURSAL","CAFFERATA","MONETTI ARON DAVID","S2643ZAA","E130","71021130","9212138130","MANUAL 1720","(03468) 498070","LUN A VIE 08.30 A 12.30 / LUN A VIE 16.00 A 17.00" 
"ESTE","ZONA 1","S0334","SANTA FE","SAN LORENZO","CAPITAN BERMUDEZ","AV SAN LORENZO","855","S2154GHI","SUCURSAL","CAPITAN BERMUDEZ","TEJDOR, MIGUEL ANGEL","S2154ZAA","E135","71021135","9212148135","MANUAL 1721","(0341) 4912910","LUN A VIE 08.00 A 13.00 / LUN A VIE 15.00 A 18.00" 
"ESTE","ZONA 2","S0336","SANTA FE","SAN LORENZO","CARCARAÑA","1 DE MAYO","413","S2138AAI","SUCURSAL","CARCARAÑA","CACEREZ HECTOR RODOLFO","S2138ZAA","E136","71021136","9212150136","MANUAL 1722","(0341) 4941210","LUN A VIE 08.00 A 13.00 / LUN A VIE 16.00 A 19.00" 
"ESTE","ZONA 2","S0338","SANTA FE","GENERAL LOPEZ","CARMEN","MITRE","473","S2618ANI","SUCURSAL","CARMEN","Correa,Daniel Alejandro","S2618ZAA","E138","71021138","9212152138","MANUAL 1723","(03462) 493093","LUN A VIE 08.30 A 12.30 / LUN A VIE 15.00 A 16.00" 
"ESTE","ZONA 2","S0340","SANTA FE","GENERAL LOPEZ","CARRERAS","GARIBALDI","791","S2729AJK","SUCURSAL","CARRERAS","LEIVA CARLOS OMAR","S2729ZAA","E139","71021139","9212154139","MANUAL 1724","(03465) 490113","LUN A VIE 08.30 A 12.30 / LUN A VIE 16.00 A 17.00" 
"ESTE","ZONA 1","S0342","SANTA FE","CASEROS","CASILDA","DR LISANDRO DE LA TORRE","2371","S2170EJG","SUCURSAL","CASILDA","ALVAREZ HECTOR HUGO","S2170ZAA","E140","71021140","9212158140","MANUAL/AUTO 1725 - AUTO/AUTO 2501","(03464) 423029/421117","LUN A VIE 08.00 A 13.00 / LUN A VIE 15.00 A 18.00" 
"ESTE","ZONA 2","S0344","SANTA FE","CASEROS","CHAÑAR LADEADO","AV SAN MARTIN","735","S2139BEH","SUCURSAL","CHAÑAR LADEADO","MONETTI GERMAN DANIEL","S2139ZAA","E145","71021145","9212167145","MANUAL 1726","(03468) 482416","LUN A VIE 08.00 A 13.00 / LUN A VIE 16.00 A 18.30" 
"ESTE","ZONA 2","S0346","SANTA FE","CASEROS","CHABAS","ROSARIO","1743","S2173BNO","SUCURSAL","CHABAS","SPADA SERGIO LUJAN","S2173ZAA","E144","71021144","9212166144","MANUAL 1727","(03464) 480139","LUN A VIE 08.00 A 13.00 / LUN A VIE 15.00 A 18.00" 
"ESTE","ZONA 2","S0348","SANTA FE","GENERAL LOPEZ","CHOVET","SAN MARTIN","570","S2633AVL","SUCURSAL","CHOVET","BUREL CESAR ORESTE","S2633ZAA","E146","71021146","9212169146","MANUAL 1728","(03465) 493294","LUN A VIE 08.30 A 12.30 / LUN A VIE 15.00 A 16.00" 
"ESTE","ZONA 1","S0352","SANTA FE","ROSARIO","CORONEL BOGADO","9 DE JULIO","253","S2103AAC","SUCURSAL","CORONEL BOGADO","BRESSIANI ANTONIO","S2103ZAA","E150","71021150","9212192150","MANUAL 1730","(03402) 491577","LUN A VIE 08.30 A 12.30 / LUN A VIE 16.00 A 17.00" 
"ESTE","ZONA 2","S0354","SANTA FE","IRIONDO","CORREA","25 DE MAYO","765","S2506ACG","SUCURSAL","CORREA","PALAZZINI, IGNACIO","S2506ZAA","E151","71021151","9212195151","MANUAL 1731","(03471) 492213","LUN A VIE 08.00 A 13.00 / LUN A VIE 15.00 A 18.00" 
"ESTE","ZONA 2","S0356","SANTA FE","GENERAL LOPEZ","DIEGO DE ALVEAR","AV CHRISTOPHERSEN","100","S6036ACN","SUCURSAL","DIEGO DE ALVEAR","GODOY FLAVIO","S6036ZAA","E161","71021161","9216101161","MANUAL 1732","(03382) 493113","LUN A VIE 08.30 A 12.30 / LUN A VIE 16.00 A 17.00" 
"ESTE","ZONA 2","S0358","SANTA FE","GENERAL LOPEZ","ELORTONDO","ITALIA","688","S2732AUL","SUCURSAL","ELORTONDO","Godoy,Matías Hernán","S2732ZAA","E173","71021173","9216108173","MANUAL 1733","(03462) 470037","LUN A VIE 08.00 A 13.00 / LUN A VIE 16.00 A 19.00" 
"ESTE","ZONA 1","S0360","SANTA FE","CONSTITUCION","EMPALME VILLA CONSTITUCION","RIVADAVIA","195","S2918KSC","SUCURSAL","EMP. V. CONSTITUCION","GARATE ALEJANDRO HECTOR","S2918ZAB","E174","71021174","9216349174","MANUAL 1734","(03400) 493139","LUN A VIE 08.00 A 13.00 / LUN A VIE 15.00 A 18.00" 
"ESTE","ZONA 1","S0362","SANTA FE","ROSARIO","FIGHIERA","COLON","642","S2126AKJ","SUCURSAL","FIGHIERA","BUCALOSSI MAURICIO HECTOR","S2126ZAA","E181","71021181","9216122181","MANUAL 1735","(03402) 470268","LUN A VIE 08.30 A 12.30 / LUN A VIE 16.00 A 17.00" 
"ESTE","ZONA 2","S0364","SANTA FE","GENERAL LOPEZ","FIRMAT","AV B RIVADAVIA","1235","S2630AUA","SUCURSAL","FIRMAT","MESSINA JOSE LUIS","S2630ZAA","E182","71021182","9216123182","MANUAL/AUTO 1736 - AUTO/AUTO 2720","(03465) 423333","LUN A VIE 08.00 A 13.00 / LUN A VIE 16.00 A 19.00" 
"ESTE","ZONA 1","S0366","SANTA FE","SAN LORENZO","FRAY LUIS BELTRAN","SANTA FE","145","S2156DBC","SUCURSAL","FRAY L. BELTRAN","GRASSO JOSE ANTONIO","S2156ZAA","E185","71021185","9216127185","MANUAL 1737","(0341) 4918121","LUN A VIE 08.00 A 13.00 / LUN A VIE 15.00 A 18.00" 
"ESTE","ZONA 2","S0368","SANTA FE","SAN LORENZO","FUENTES","RECONQUISTA","645","S2123APG","SUCURSAL","FUENTES","FREDIANI, MARIA DE LOS ÁNGELES","S2123ZAA","E187","71021187","9216129187","MANUAL 1738","(03464) 493543","LUN A VIE 08.30 A 12.30 / LUN A VIE 16.00 A 17.00" 
"ESTE","ZONA 2","S0370","SANTA FE","ROSARIO","FUNES","MORENO","1454","S2132CBD","SUCURSAL","FUNES","NIMO NESTOR DOMINGO","S2132ZAA","E188","71021188","9216130188","MANUAL 1739","(0341) 4931227","LUN A VIE 08.00 A 13.00 / LUN A VIE 15.00 A 18.00" 
"ESTE","ZONA 2","S0372","SANTA FE","CASEROS","GODEKEN","CALLE 14","705","S2640AKQ","SUCURSAL","GODEKEN","CARNERI, JUAN CARLOS","S2640ZAA","E193","71021193","9216141193","MANUAL 1740","(03465) 498137","LUN A VIE 08.30 A 12.30 / LUN A VIE 16.00 A 17.00" 
"ESTE","ZONA 1","S0374","SANTA FE","CONSTITUCION","GODOY","ITALIA","159","S2921AIC","SUCURSAL","GODOY","SOSA WALTER ANTONIO","S2921ZAA","E194","71021194","9216142194","MANUAL 1741","(03460) 497177","LUN A VIE 08.30 A 12.30 / LUN A VIE 16.00 A 17.00" 
"ESTE","ZONA 1","S0376","SANTA FE","ROSARIO","GRANADERO BAIGORRIA","CORRIENTES","1096","S2152FPD","SUCURSAL","GRANADERO BAIGORRIA","PABLONES,LUIS MARIO","S2152ZAA","E195","71021195","9216144195","MANUAL/AUTO 1742 - AUTO/AUTO 2721","(0341) 4713142","LUN A VIE 08.00 A 13.00 / LUN A VIE 15.00 A 18.00" 
"ESTE","ZONA 2","S0378","SANTA FE","GENERAL LOPEZ","HUGHES","15 DE ABRIL","234","S2725AAD","SUCURSAL","HUGHES","SANCHEZ NESTOR OMAR","S2725ZAA","E203","71021203","9216153203","MANUAL 1743","(02473) 491045","LUN A VIE 08.00 A 13.00 / LUN A VIE 16.00 A 19.00" 
"ESTE","ZONA 1","S0380","SANTA FE","CONSTITUCION","JUAN B MOLINA","MITRE","302","S2104AGQ","SUCURSAL","J. B. MOLINA","OVANDO, JORGE ALFONSO","S2104ZAA","E221","71021221","9216162221","MANUAL 1744","(03460) 498340","LUN A VIE 08.30 A 12.30 / LUN A VIE 16.00 A 17.00" 
"ESTE","ZONA 2","S0382","SANTA FE","CONSTITUCION","JUNCAL","AV CLODOMIRO LEDESMA","254","S2723AAP","SUCURSAL","JUNCAL","Soto,Estefania Mailén","S2723ZAA","E222","71021222","9216164222","MANUAL 1745","(02473) 492269","LUN A VIE 08.30 A 12.30 / LUN A VIE 16.00 A 17.00" 
"ESTE","ZONA 2","S0384","SANTA FE","GENERAL LOPEZ","LABORDEBOY","INDEPENDENCIA","485","S2726AJI","SUCURSAL","LABORDEBOY","STOLFI, LEONARDO MARTIN","S2726ZAA","E233","71021233","9216178233","MANUAL 1746","","LUN A VIE 08.30 A 12.30 / LUN A VIE 15.00 A 16.00" 
"ESTE","ZONA 2","S0386","SANTA FE","BELGRANO","LAS PAREJAS","CALLE 16","856","S2505AQR","SUCURSAL","LAS PAREJAS","BERRETTA, ALEJANDRO HUGO","S2505ZAA","E236","71021236","9216187236","MANUAL 1747","(03471) 471116","LUN A VIE 08.00 A 13.00 / LUN A VIE 15.00 A 18.00" 
"ESTE","ZONA 2","S0388","SANTA FE","BELGRANO","LAS ROSAS","SAN MARTIN","459","S2520CYI","SUCURSAL","LAS ROSAS","CREUS JOSE FELIX","S2520ZAA","E238","71021238","9216189238","MANUAL 1748","(03471) 450065","LUN A VIE 08.00 A 13.00 / LUN A VIE 15.00 A 18.00" 
"ESTE","ZONA 2","S0390","SANTA FE","CASEROS","LOS MOLINOS","BDIER ESTANISLAO LOPEZ","626","S2181AGL","SUCURSAL","LOS MOLINOS","Massuco,Julio Rogelio","S2181ZAA","E244","71021244","9216201244","MANUAL 1749","(03464) 495246","LUN A VIE 08.30 A 12.30 / LUN A VIE 16.00 A 17.00" 
"ESTE","ZONA 2","S0392","SANTA FE","CASEROS","LOS QUIRQUINCHOS","25 DE MAYO","554","S2637ASL","SUCURSAL","LOS QUIRQUINCHOS","TALLARICO, ANIBAL NATALIO","S2637ZAA","E245","71021245","9216202245","MANUAL 1750","(03465) 496039","LUN A VIE 08.30 A 12.30 / LUN A VIE 16.00 A 17.00" 
"ESTE","ZONA 2","S0394","SANTA FE","GENERAL LOPEZ","MAGGIOLO","PADRE BADIA","498","S2622APJ","SUCURSAL","MAGGIOLO","CURTI LUIS CLAUDIO","S2622ZAA","E252","71021252","9216123252","MANUAL 1751","(03462) 492098","LUN A VIE 08.30 A 12.30 / LUN A VIE 16.00 A 17.00" 
"ESTE","ZONA 2","S0396","SANTA FE","GENERAL LOPEZ","MARIA TERESA","MANUEL BELGRANO","136","S2609ADB","SUCURSAL","MARIA TERESA","COLLERI ALBERTO DANIEL","S2609ZAA","E257","71021257","9216213257","MANUAL 1752","(03462) 480038","LUN A VIE 08.30 A 12.30 / LUN A VIE 16.00 A 17.00" 
"ESTE","ZONA 2","S0398","SANTA FE","GENERAL LOPEZ","MELINCUE","25 DE MAYO","385","S2728AAG","SUCURSAL","MELINCUE","Gaetan,Martin Ernesto","S2728ZAA","E258","71021258","9216217258","MANUAL 1753","(03465) 499047","LUN A VIE 08.30 A 12.30 / LUN A VIE 16.00 A 17.00" 
"ESTE","ZONA 2","S0400","SANTA FE","BELGRANO","MONTES DE OCA","GRAL SAN MARTIN","698","S2521ASL","SUCURSAL","MONTES DE OCA","VASSALLO,MARCELO JOSÉ","S2521ZAA","E262","71021262","9216225262","MANUAL 1754","(03471) 495045","LUN A VIE 08.30 A 12.30 / LUN A VIE 16.00 A 17.00" 
"ESTE","ZONA 2","S0402","SANTA FE","GENERAL LOPEZ","MURPHY","AV DOMINGO SARMIENTO","397","S2601AGC","SUCURSAL","MURPHY","Gimeno,Leandro Luis","S2601ZAA","E263","71021263","9216226263","MANUAL 1755","(03462) 441340","LUN A VIE 08.00 A 13.00 / LUN A VIE 16.00 A 17.00" 
"ESTE","ZONA 1","S0404","SANTA FE","IRIONDO","OLIVEROS","AV BUENOS AIRES","217","S2206AKD","SUCURSAL","OLIVEROS","LEGUIZAMON CLAUDIO ANIBAL","S2206ZAA","E281","71021281","9216232281","MANUAL 1756","(03476) 498233","LUN A VIE 08.30 A 12.30 / LUN A VIE 16.00 A 17.00" 
"ESTE","ZONA 2","S0406","SANTA FE","CONSTITUCION","PAVON ARRIBA","BUENOS AIRES","1178","S2110ADJ","SUCURSAL","PAVON ARRIBA","HERRERA ARIEL GERMAN","S2110ZAA","E291","71021291","9216235291","MANUAL 1757","(03469) 491141","LUN A VIE 08.30 A 12.30 / LUN A VIE 16.00 A 17.00" 
"ESTE","ZONA 2","S0408","SANTA FE","CONSTITUCION","MAXIMO PAZ","25 DE MAYO","963","S2115ABI","SUCURSAL","PAZ","GOMEZ RODOLFO","S2115ZAA","E292","71021292","9216216292","MANUAL 1758","(03460) 496026","LUN A VIE 08.00 A 13.00 / LUN A VIE 15.30 A 18.30" 
"ESTE","ZONA 1","S0410","SANTA FE","ROSARIO","PEREZ","DR ALBERTO CHIAVARINI","1199","S2121BNO","SUCURSAL","PEREZ","MIGUEL,  RICARDO ANDRES","S2121ZAA","E294","71021294","9216237294","MANUAL 1759","(0341) 4951395","LUN A VIE 08.00 A 13.00 / LUN A VIE 15.00 A 18.00" 
"ESTE","ZONA 2","S0412","SANTA FE","CONSTITUCION","PEYRANO","AV CENTENARIO","821","S2113ABE","SUCURSAL","PEYRANO","SANCHEZ SILVIA BEATRIZ","S2113ZAA","E295","71021295","9216238295","MANUAL 1760","(03460) 470025","LUN A VIE 08.30 A 12.30 / LUN A VIE 16.00 A 17.00" 
"ESTE","ZONA 1","S0414","SANTA FE","SAN LORENZO","PUERTO GRAL SAN MARTIN","CORDOBA","884","S2202BBP","SUCURSAL","PUERTO GRAL. SAN MARTIN","VIGNATTI, JUAN JOSE","S2202ZAA","E300","71021300","9216254300","MANUAL 1761","(03476) 423177","LUN A VIE 08.00 A 13.00 / LUN A VIE 15.00 A 18.00" 
"ESTE","ZONA 1","S0416","SANTA FE","SAN LORENZO","PUJATO","DR LISANDRO DE LA TORRE","345","S2122ALG","SUCURSAL","PUJATO","GOMEZ, NESTOR RENALDO","S2122ZAA","E301","71021301","9216255301","MANUAL 1762","(03464) 494562","LUN A VIE 08.30 A 12.30 / LUN A VIE 16.00 A 17.00" 
